time (s), HAT0_ch0 velocity (mm/s), HAT0_ch1 velocity (mm/s), HAT1_ch0 velocity (mm/s), HAT1_ch1 velocity (mm/s)
8.646881,-11.274340,0.042742,-0.004678,-0.126409
8.647486,-13.313716,0.017988,-0.007324,-0.222339
8.648092,-10.611079,-0.008276,-0.008713,-0.237364
8.648698,-4.102783,-0.026279,-0.007984,-0.164530
8.649303,3.857349,-0.030737,-0.008312,-0.029277
8.649909,10.502941,-0.021239,-0.010109,0.120804
8.650515,13.388259,0.002003,-0.011283,0.232425
8.651121,11.555699,0.030181,-0.008628,0.265581
8.651726,5.550529,0.050013,-0.011639,0.209968
8.652332,-2.381868,0.054992,-0.014711,0.087454
8.652938,-9.435977,0.044661,-0.014621,-0.057363
8.653543,-13.133827,0.022007,-0.012012,-0.174816
8.654149,-12.190383,-0.005045,-0.013192,-0.223355
8.654755,-6.870201,-0.023937,-0.013359,-0.184774
8.655360,0.862314,-0.028496,-0.014247,-0.072920
8.655966,8.339065,-0.017543,-0.014022,0.071805
8.656572,12.824516,0.006729,-0.013096,0.196783
8.657177,12.774742,0.039030,-0.014386,0.255584
8.657783,8.139877,0.064676,-0.014263,0.226446
8.658389,0.595957,0.074937,-0.014363,0.119990
8.658995,-7.113473,0.066619,-0.013498,-0.024619
8.659600,-12.291887,0.042541,-0.013552,-0.158207
8.660206,-13.137672,0.008632,-0.015792,-0.234421
8.660812,-9.293988,-0.021379,-0.014891,-0.224875
8.661417,-2.156355,-0.038114,-0.013950,-0.131495
8.662023,5.761077,-0.036985,-0.018181,0.012821
8.662629,11.645476,-0.018895,-0.016039,0.157170
8.663234,13.376737,0.013576,-0.017714,0.249191
8.663840,10.365404,0.047142,-0.016709,0.256271
8.664446,3.609995,0.069247,-0.016107,0.176174
8.665051,-4.368381,0.073836,-0.015002,0.038966
8.665657,-10.775754,0.060714,-0.013406,-0.107108
8.666263,-13.365165,0.032430,-0.009103,-0.212817
8.666869,-11.214677,-0.000236,-0.008058,-0.240486
8.667474,-5.048415,-0.025147,-0.011205,-0.179179
8.668080,2.889341,-0.035168,-0.009363,-0.050680
8.668686,9.849481,-0.028893,-0.008464,0.099373
8.669291,13.269145,-0.007066,-0.004494,0.216873
8.669897,12.007566,0.022959,0.000041,0.259580
8.670503,6.407238,0.047272,0.001275,0.212594
8.671108,-1.446600,0.057936,0.003896,0.094088
8.671714,-8.755090,0.052679,0.008158,-0.052651
8.672320,-12.954496,0.033530,0.006168,-0.178319
8.672925,-12.589125,0.006422,0.004078,-0.239426
8.673531,-7.717980,-0.016212,0.003596,-0.213574
8.674137,-0.138890,-0.027096,0.001435,-0.110573
8.674743,7.523017,-0.023910,-0.000790,0.031672
8.675348,12.483088,-0.007543,0.000145,0.161410
8.675954,13.012560,0.018733,0.001927,0.230331
8.676560,8.881902,0.041826,-0.001121,0.212992
8.677165,1.556773,0.052522,-0.002755,0.115754
8.677771,-6.272548,0.047548,-0.002164,-0.024938
8.678377,-11.867599,0.028913,-0.001435,-0.160529
8.678982,-13.275498,0.000859,-0.002938,-0.243448
8.679588,-9.953982,-0.024496,-0.002891,-0.242682
8.680194,-3.090450,-0.037634,-0.006097,-0.156312
8.680800,4.874486,-0.034761,-0.007526,-0.014135
8.681405,11.135561,-0.017244,-0.006860,0.134381
8.682011,13.414636,0.013133,-0.008389,0.235993
8.682617,10.949752,0.044678,-0.005988,0.254824
8.683222,4.524575,0.064036,-0.007408,0.185002
8.683828,-3.456539,0.065346,-0.003630,0.053489
8.684434,-10.187123,0.049585,-0.004518,-0.092886
8.685039,-13.304359,0.020010,-0.005782,-0.204297
8.685645,-11.713396,-0.013578,-0.007222,-0.240949
8.686251,-5.923574,-0.037895,-0.011232,-0.188528
8.686856,1.943456,-0.045767,-0.012993,-0.065133
8.687462,9.171014,-0.035638,-0.012683,0.085209
8.688068,13.100197,-0.008963,-0.012020,0.208806
8.688674,12.405052,0.026471,-0.015527,0.260683
8.689279,7.238401,0.055430,-0.014913,0.222444
8.689885,-0.496391,0.069279,-0.012012,0.108960
8.690491,-8.018520,0.064705,-0.008989,-0.038511
8.691096,-12.693381,0.043774,-0.009995,-0.169976
8.691702,-12.899691,0.011787,-0.009470,-0.240446
8.692308,-8.497477,-0.017550,-0.006283,-0.224570
8.692913,-1.104351,-0.034737,-0.007281,-0.127372
8.693519,6.704224,-0.035775,-0.009190,0.015360
8.694125,12.116335,-0.021246,-0.011184,0.152391
8.694730,13.218040,0.006911,-0.010502,0.233552
8.695336,9.608078,0.035499,-0.008433,0.229727
8.695942,2.534661,0.053736,-0.009726,0.143007
8.696548,-5.382429,0.056364,-0.009202,0.007072
8.697153,-11.372895,0.043929,-0.009697,-0.130268
8.697759,-13.341615,0.018524,-0.007074,-0.220958
8.698365,-10.564198,-0.008627,-0.003660,-0.231362
8.698970,-4.013856,-0.027170,-0.003099,-0.154877
8.699576,3.956219,-0.032156,-0.002733,-0.018106
8.700182,10.560660,-0.023419,-0.005064,0.131192
8.700787,13.379596,-0.001222,-0.004686,0.239562
8.701393,11.476447,0.024824,-0.005457,0.268353
8.701999,5.423206,0.042694,-0.006351,0.207516
8.702604,-2.514834,0.046338,-0.006828,0.080214
8.703210,-9.530218,0.035166,-0.005399,-0.068259
8.703816,-13.159964,0.011908,-0.005692,-0.187698
8.704422,-12.138694,-0.015216,-0.005638,-0.236928
8.705027,-6.763717,-0.034210,-0.006545,-0.197900
8.705633,0.985614,-0.038916,-0.006094,-0.084713
8.706239,8.433659,-0.028508,-0.003486,0.061280
8.706844,12.849170,-0.004850,-0.003031,0.187378
8.707450,12.721490,0.026188,-0.002012,0.246607
8.708056,8.020471,0.049753,-0.001708,0.216999
8.708661,0.452524,0.057692,-0.001130,0.109425
8.709267,-7.235203,0.047092,-0.003350,-0.036588
8.709873,-12.351800,0.020930,-0.002153,-0.171986
8.710478,-13.117881,-0.014459,-0.000180,-0.249962
8.711084,-9.202194,-0.045292,0.001150,-0.242277
8.711690,-2.030130,-0.061704,0.001838,-0.150903
8.712296,5.881160,-0.059452,0.001832,-0.008968
8.712901,11.709871,-0.039695,0.002014,0.133459
8.713507,13.366360,-0.004880,0.002037,0.224441
8.714113,10.280493,0.030596,0.004755,0.231180
8.714718,3.483141,0.054427,0.006779,0.152177
8.715324,-4.492478,0.059709,0.010675,0.018315
8.715930,-10.852630,0.046669,0.011363,-0.123255
8.716535,-13.369290,0.017857,0.013214,-0.223360
8.717141,-11.141327,-0.015019,0.013646,-0.245033
8.717747,-4.926982,-0.039728,0.010319,-0.178578
8.718353,3.021338,-0.049713,0.011733,-0.046458
8.718958,9.943310,-0.043131,0.010273,0.105202
8.719564,13.294113,-0.019859,0.008979,0.222321
8.720170,11.957248,0.012237,0.006529,0.263011
8.720775,6.301473,0.038848,0.004289,0.213356
8.721381,-1.566415,0.052218,0.001261,0.092851
8.721987,-8.844862,0.050102,0.000014,-0.055370
8.722592,-12.981651,0.033812,0.001566,-0.181032
8.723198,-12.541621,0.009151,0.002096,-0.240532
8.723804,-7.612290,-0.011730,0.001955,-0.212335
8.724409,-0.012045,-0.021768,0.003684,-0.106196
8.725015,7.628296,-0.018584,0.007107,0.039349
8.725621,12.524488,-0.002901,0.005203,0.172110
8.726227,12.977206,0.022241,0.006192,0.243382
8.726832,8.777175,0.043829,0.006997,0.227761
8.727438,1.421020,0.053425,0.006750,0.131876
8.728044,-6.393959,0.047503,0.004659,-0.007739
8.728649,-11.932164,0.028602,0.002747,-0.142397
8.729255,-13.262257,0.000958,0.001472,-0.224739
8.729861,-9.865289,-0.023086,0.001869,-0.223852
8.730466,-2.960713,-0.034632,0.000730,-0.137843
8.731072,5.005113,-0.030449,0.000939,0.003300
8.731678,11.216800,-0.011899,0.001816,0.150224
8.732283,13.422231,0.019092,0.001205,0.250237
8.732889,10.881631,0.049762,0.001995,0.268258
8.733495,4.408017,0.067601,0.003685,0.198256
8.734101,-3.577830,0.066725,0.002446,0.067711
8.734706,-10.268733,0.048278,0.002120,-0.076654
8.735312,-13.318201,0.015643,-0.000405,-0.185658
8.735918,-11.652012,-0.020160,0.001006,-0.220003
8.736523,-5.811172,-0.045586,0.004726,-0.166101
8.737129,2.069686,-0.054155,0.007141,-0.043162
8.737735,9.265489,-0.044792,0.007115,0.105018
8.738340,13.128814,-0.018702,0.007158,0.224422
8.738946,12.360011,0.016392,0.005485,0.270836
8.739552,7.133945,0.045298,0.005755,0.226876
8.740157,-0.619799,0.058920,0.003901,0.107877
8.740763,-8.117782,0.053686,0.002015,-0.043842
8.741369,-12.732459,0.031827,0.001707,-0.178193
8.741975,-12.864057,-0.000538,0.002136,-0.249823
8.742580,-8.398315,-0.030181,0.004804,-0.233690
8.743186,-0.977463,-0.048465,0.005952,-0.135944
8.743792,6.818558,-0.051470,0.005261,0.007881
8.744397,12.173078,-0.038780,0.007662,0.145553
8.745003,13.200914,-0.012077,0.005971,0.226727
8.745609,9.519386,0.015314,0.006710,0.222184
8.746214,2.406836,0.032768,0.009003,0.134129
8.746820,-5.506081,0.034495,0.011226,-0.003669
8.747426,-11.450067,0.021636,0.010821,-0.143122
8.748031,-13.348612,-0.003634,0.010491,-0.236208
8.748637,-10.498783,-0.029572,0.015542,-0.248740
8.749243,-3.905742,-0.046737,0.015350,-0.174629
8.749849,4.069403,-0.050217,0.012907,-0.039972
8.750454,10.632354,-0.039681,0.010981,0.107418
8.751060,13.383081,-0.015715,0.013374,0.214398
8.751666,11.407398,0.012256,0.014908,0.242374
8.752271,5.304190,0.031133,0.012104,0.182099
8.752877,-2.642622,0.035171,0.009282,0.056932
8.753483,-9.624980,0.023958,0.006106,-0.087971
8.754088,-13.192924,0.000631,0.004714,-0.203215
8.754694,-12.101812,-0.026815,0.001484,-0.247765
8.755300,-6.677158,-0.046015,0.001129,-0.204542
8.755906,1.086457,-0.050674,0.004468,-0.088865
8.756511,8.507260,-0.039887,0.001960,0.057894
8.757117,12.860264,-0.015296,0.003772,0.182343
8.757723,12.661621,0.016666,0.003149,0.238533
8.758328,7.901983,0.041792,-0.000262,0.205505
8.758934,0.313428,0.051628,-0.000476,0.095065
8.759540,-7.353350,0.043601,0.001133,-0.053097
8.760145,-12.413500,0.020356,-0.001689,-0.188994
8.760751,-13.109027,-0.012243,-0.002958,-0.266195
8.761357,-9.131522,-0.040640,-0.006835,-0.256477
8.761962,-1.931497,-0.055439,-0.009242,-0.162532
8.762568,5.969450,-0.052183,-0.011703,-0.017599
8.763174,11.745457,-0.032164,-0.011322,0.127485
8.763780,13.332645,0.001470,-0.011103,0.220585
8.764385,10.179839,0.035010,-0.010899,0.229417
8.764991,3.345772,0.056624,-0.012099,0.152245
8.765597,-4.625167,0.060043,-0.011259,0.019859
8.766202,-10.941247,0.045240,-0.009733,-0.120163
8.766808,-13.391105,0.015274,-0.006650,-0.219026
8.767414,-11.094703,-0.017947,-0.007370,-0.239741
8.768019,-4.837398,-0.042460,-0.009708,-0.172727
8.768625,3.115354,-0.051446,-0.012887,-0.041149
8.769231,10.000036,-0.042955,-0.012972,0.109325
8.769836,13.285888,-0.017889,-0.014537,0.224643
8.770442,11.879815,0.015073,-0.011038,0.263632
8.771048,6.174766,0.041759,-0.011112,0.212512
8.771654,-1.701660,0.054155,-0.010853,0.091091
8.772259,-8.948624,0.049848,-0.009868,-0.057071
8.772865,-13.024458,0.030095,-0.010121,-0.182161
8.773471,-12.516147,0.001657,-0.007396,-0.240658
8.774076,-7.536495,-0.023182,-0.010029,-0.211886
8.774682,0.076895,-0.037051,-0.007545,-0.106373
8.775288,7.690098,-0.036965,-0.007802,0.037209
8.775893,12.526501,-0.023242,-0.004603,0.166547
8.776499,12.910889,0.000722,-0.007504,0.233430
8.777105,8.655893,0.022009,-0.008819,0.213003
8.777710,1.281816,0.032359,-0.010152,0.112699
8.778316,-6.509418,0.027885,-0.013110,-0.030494
8.778922,-11.990359,0.010779,-0.015372,-0.167603
8.779528,-13.249820,-0.015037,-0.016726,-0.251627
8.780133,-9.791947,-0.037770,-0.015830,-0.251673
8.780739,-2.859787,-0.049187,-0.014819,-0.166807
8.781345,5.091948,-0.045531,-0.009130,-0.026692
8.781950,11.250980,-0.028774,-0.010535,0.118943
8.782556,13.384768,-0.000992,-0.012189,0.217707
